660,340
698,302
790,210
797,203
846,154
866,134
875,125
871,129
898,102
873,127
931,69
868,132
940,60
930,70
943,57
959,41
940,60
979,21
990,10
984,16
990,10
992,8
999,1
988,12
999,1
984,16
988,12
995,5
994,6
999,1
999,1
998,2
994,6
999,1
997,3
998,2
998,2
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
1000,0
